id,Gender,Age,Driving_License,Region_Code,Previously_Insured,Vehicle_Age,Vehicle_Damage,Annual_Premium,Policy_Sales_Channel,Vintage,Response
9976,0,29,1,21.0,1,2,0,17701.0,152.0,200,0
9977,0,48,1,41.0,0,3,1,41470.0,55.0,63,1
9978,1,45,1,28.0,0,1,1,46047.0,154.0,278,0
9979,1,23,1,3.0,0,2,0,2630.0,160.0,281,0
9980,0,50,1,28.0,1,1,0,45636.0,26.0,185,0
9981,1,35,1,14.0,0,1,1,21047.0,124.0,209,0
9982,1,26,1,15.0,1,2,0,52809.0,152.0,97,0
9983,1,20,1,8.0,1,2,0,2630.0,160.0,243,0
9984,0,24,1,14.0,1,2,0,22976.0,152.0,241,0
9985,0,35,1,28.0,0,1,1,40397.0,124.0,52,1
9986,1,30,1,46.0,1,2,0,21878.0,152.0,192,0
9987,0,24,1,49.0,1,2,0,30411.0,152.0,38,0
9988,0,64,1,50.0,0,1,1,18814.0,122.0,25,0
9989,0,36,1,7.0,0,1,1,2630.0,154.0,209,1
9990,1,24,1,36.0,1,2,0,36619.0,152.0,165,0
9991,1,22,1,30.0,1,2,0,22839.0,152.0,191,0
9992,0,47,1,41.0,0,1,1,30658.0,124.0,37,0
9993,0,27,1,8.0,1,2,0,30412.0,152.0,274,0
9994,0,42,1,28.0,0,1,1,39624.0,157.0,226,1
9995,1,61,1,28.0,1,1,0,43198.0,124.0,224,0
9996,0,75,1,8.0,1,1,0,42813.0,7.0,237,0
9997,0,26,1,37.0,1,2,0,17870.0,152.0,146,0
9998,1,22,1,29.0,1,2,0,31226.0,152.0,277,0
9999,1,25,1,27.0,0,2,1,30185.0,152.0,123,0
10000,0,46,1,14.0,1,1,1,2630.0,124.0,281,0
10001,0,45,1,28.0,0,1,1,73007.0,124.0,234,1
10002,1,21,1,2.0,1,2,0,23496.0,152.0,247,0
10003,0,26,1,3.0,1,1,0,17445.0,124.0,65,0
10004,1,43,1,8.0,0,3,1,36249.0,124.0,133,1
10005,0,42,1,29.0,0,1,1,38107.0,124.0,158,1
10006,0,49,1,3.0,0,3,1,29992.0,59.0,63,1
10007,1,24,1,36.0,1,2,0,38584.0,152.0,299,0
10008,1,38,1,15.0,0,1,1,29333.0,26.0,201,0
10009,1,47,1,28.0,0,3,1,2630.0,44.0,170,1
10010,1,58,1,28.0,0,1,0,55658.0,157.0,41,0
10011,1,34,1,3.0,0,2,1,26682.0,124.0,12,1
10012,0,63,1,38.0,0,1,1,2630.0,26.0,99,0
10013,0,67,1,28.0,0,1,1,26889.0,124.0,232,0
10014,0,76,1,41.0,0,1,1,25399.0,124.0,140,0
10015,0,67,1,31.0,0,1,0,2630.0,124.0,223,0
10016,1,38,1,3.0,0,1,1,26413.0,124.0,13,0
10017,0,21,1,8.0,0,2,1,28779.0,160.0,258,0
10018,0,38,1,30.0,1,1,0,2630.0,26.0,106,0
10019,0,59,1,8.0,0,1,1,84025.0,124.0,142,0
10020,0,67,1,3.0,0,3,1,28090.0,26.0,62,0
10021,1,25,1,6.0,1,2,0,25004.0,152.0,255,0
10022,0,36,1,28.0,0,1,1,22603.0,124.0,296,1
10023,1,57,1,28.0,1,1,0,30082.0,55.0,133,0
10024,1,25,1,21.0,1,2,0,36040.0,152.0,142,0
10025,1,33,1,28.0,0,2,1,43325.0,150.0,94,1
10026,1,20,1,2.0,0,2,1,22019.0,160.0,275,0
10027,0,29,1,41.0,1,2,0,25405.0,152.0,34,0
10028,1,44,1,10.0,1,1,0,25470.0,152.0,109,0
10029,0,49,1,36.0,0,1,1,38010.0,156.0,245,1
10030,0,26,1,41.0,1,2,0,26705.0,152.0,82,0
10031,0,49,1,28.0,0,1,1,70864.0,26.0,227,1
10032,0,39,1,28.0,0,3,1,2630.0,158.0,211,0
10033,1,20,1,15.0,0,2,1,30602.0,160.0,183,0
10034,1,32,1,33.0,1,2,0,25019.0,152.0,10,0
10035,1,80,1,8.0,1,1,0,52972.0,26.0,119,0
10036,1,61,1,48.0,0,3,1,2630.0,124.0,107,0
10037,0,25,1,45.0,0,2,1,20574.0,152.0,206,1
10038,1,29,1,16.0,1,2,0,32682.0,152.0,220,0
10039,1,24,1,41.0,1,2,0,48204.0,152.0,62,0
10040,1,76,1,37.0,0,1,1,30861.0,154.0,59,0
10041,0,29,1,29.0,1,2,0,34863.0,152.0,67,0
10042,0,25,1,29.0,1,2,0,30549.0,152.0,205,0
10043,0,34,1,28.0,0,1,1,45012.0,124.0,159,0
10044,0,21,1,35.0,1,2,0,28741.0,152.0,258,0
10045,1,27,1,41.0,1,2,0,30858.0,152.0,294,0
10046,1,31,1,29.0,0,2,0,37090.0,26.0,37,1
10047,1,34,1,43.0,1,1,0,26233.0,157.0,87,0
10048,0,25,1,8.0,1,2,0,46896.0,152.0,61,0
10049,0,37,1,46.0,1,1,0,27424.0,152.0,46,0
10050,0,63,1,28.0,0,1,1,37513.0,124.0,147,0
10051,0,71,1,28.0,0,3,1,329525.0,124.0,186,0
10052,0,42,1,38.0,0,1,1,2630.0,124.0,58,0
10053,1,24,1,41.0,0,2,0,53486.0,152.0,24,0
10054,1,25,1,11.0,1,2,0,23140.0,152.0,111,0
10055,1,46,1,3.0,0,1,1,30840.0,26.0,115,0
10056,1,20,1,8.0,0,2,1,27832.0,160.0,113,0
10057,0,44,1,49.0,1,1,0,2630.0,26.0,111,0
10058,1,40,1,28.0,1,1,0,27470.0,26.0,158,0
10059,0,44,1,8.0,0,1,1,35212.0,19.0,198,0
10060,1,56,1,28.0,0,1,1,31285.0,122.0,278,0
10061,1,43,1,8.0,1,1,1,2630.0,26.0,299,0
10062,1,22,1,14.0,1,2,0,37358.0,152.0,281,0
10063,1,22,1,33.0,1,2,0,22845.0,152.0,258,0
10064,1,24,1,10.0,1,2,0,23242.0,152.0,136,0
10065,1,56,1,48.0,1,1,0,2630.0,26.0,51,0
10066,1,32,1,15.0,1,2,0,28964.0,152.0,133,0
10067,1,30,1,28.0,1,2,0,53265.0,152.0,77,0
10068,1,37,1,28.0,1,1,0,41864.0,152.0,18,0
10069,0,24,1,8.0,1,2,0,45343.0,152.0,124,0
10070,0,42,1,28.0,0,1,1,37558.0,26.0,184,0
10071,0,22,1,37.0,1,2,0,32341.0,152.0,148,0
10072,1,48,1,28.0,1,1,0,40496.0,26.0,140,0
10073,1,32,1,39.0,0,2,0,36768.0,152.0,33,0
10074,0,21,1,28.0,1,2,1,2630.0,160.0,221,0
10075,0,72,1,28.0,1,1,0,35244.0,157.0,201,0
10076,1,27,1,37.0,0,2,1,46711.0,152.0,189,0
10077,1,25,1,17.0,0,2,0,47759.0,152.0,293,0
10078,0,44,1,8.0,1,1,0,2630.0,7.0,160,0
10079,1,28,1,30.0,0,2,1,2630.0,26.0,85,0
10080,1,68,1,28.0,0,1,1,43148.0,154.0,292,0
10081,1,21,1,6.0,1,2,0,17301.0,160.0,140,0
10082,1,28,1,30.0,0,1,1,2630.0,26.0,73,0
10083,1,53,1,20.0,0,1,1,2630.0,157.0,186,1
10084,0,22,1,6.0,1,2,0,32875.0,152.0,283,0
10085,0,58,1,35.0,0,1,1,43689.0,26.0,290,0
10086,1,75,1,33.0,1,1,0,2630.0,26.0,192,0
10087,1,45,1,28.0,0,1,1,51460.0,26.0,100,1
10088,0,24,1,15.0,1,2,0,33170.0,152.0,162,0
10089,1,34,1,28.0,0,2,1,35000.0,152.0,188,0
10090,1,68,1,28.0,1,1,0,41115.0,124.0,295,0
10091,1,22,1,47.0,1,2,1,28547.0,152.0,133,0
10092,1,26,1,41.0,1,2,0,45141.0,152.0,74,0
10093,1,20,1,45.0,0,2,1,26884.0,160.0,47,0
10094,0,25,1,6.0,1,2,0,23505.0,152.0,61,0
10095,1,24,1,10.0,1,2,0,26642.0,152.0,41,0
10096,0,25,1,41.0,1,2,0,34467.0,152.0,122,0
10097,0,23,1,8.0,1,2,0,48939.0,152.0,142,0
10098,0,35,1,28.0,1,1,0,45888.0,13.0,49,0
10099,0,71,1,7.0,0,1,1,26243.0,26.0,206,0
10100,0,21,1,8.0,1,2,0,38025.0,160.0,284,0
10101,1,23,1,28.0,1,2,0,31024.0,152.0,86,0
10102,0,28,1,25.0,0,2,1,52634.0,152.0,88,0
10103,0,55,1,34.0,0,1,1,40984.0,124.0,93,0
10104,1,31,1,41.0,0,1,1,65232.0,154.0,75,0
10105,1,58,1,28.0,0,1,0,32012.0,52.0,214,0
10106,1,45,1,41.0,0,1,1,2630.0,156.0,91,0
10107,0,34,1,28.0,1,1,0,41181.0,4.0,209,0
10108,0,46,1,39.0,1,1,0,43167.0,124.0,46,0
10109,0,65,1,28.0,1,1,0,35779.0,26.0,38,0
10110,0,74,1,28.0,1,1,0,43686.0,26.0,226,0
10111,1,55,1,28.0,1,1,0,32425.0,35.0,232,0
10112,1,48,1,28.0,1,1,1,46521.0,124.0,33,0
10113,1,30,1,28.0,0,1,1,41420.0,122.0,130,0
10114,0,51,1,48.0,0,3,1,2630.0,124.0,242,0
10115,1,21,1,33.0,1,2,0,35291.0,152.0,265,0
10116,1,28,1,28.0,1,2,0,42563.0,152.0,239,0
10117,0,33,1,48.0,0,1,1,2630.0,156.0,283,0
10118,0,76,0,28.0,0,1,1,31843.0,26.0,80,0
10119,0,43,1,3.0,0,1,1,2630.0,124.0,104,0
10120,0,22,1,29.0,1,2,0,2630.0,152.0,136,0
10121,0,41,1,28.0,1,1,0,30134.0,151.0,216,0
10122,1,34,1,28.0,1,1,0,41194.0,152.0,263,0
10123,0,37,1,16.0,0,3,1,2630.0,156.0,217,0
10124,0,29,1,30.0,1,2,0,28171.0,152.0,41,0
10125,1,30,1,28.0,0,2,1,65253.0,26.0,172,1
10126,0,21,1,14.0,0,2,1,39543.0,152.0,282,0
10127,0,33,1,28.0,0,1,1,2630.0,156.0,107,0
10128,0,25,1,33.0,1,1,0,28843.0,124.0,258,0
10129,0,55,1,28.0,0,3,1,26358.0,26.0,27,0
10130,1,58,1,28.0,0,1,1,53029.0,26.0,23,1
10131,0,25,1,21.0,1,2,0,34051.0,26.0,134,0
10132,1,33,1,9.0,0,1,1,2630.0,156.0,82,0
10133,1,24,1,30.0,1,2,0,38578.0,151.0,222,0
10134,0,60,1,11.0,0,1,1,29564.0,154.0,72,0
10135,0,24,1,39.0,0,2,0,2630.0,152.0,193,0
10136,1,44,1,28.0,1,1,0,32827.0,26.0,109,0
10137,1,25,1,31.0,1,2,0,2630.0,152.0,294,0
10138,1,42,1,36.0,0,1,1,34187.0,156.0,274,1
10139,0,43,1,27.0,0,1,1,2630.0,14.0,28,1
10140,0,24,1,8.0,1,2,0,42898.0,152.0,98,0
10141,1,25,1,8.0,1,2,0,41623.0,152.0,229,0
10142,1,23,1,6.0,1,2,0,26759.0,152.0,175,0
10143,1,20,1,37.0,0,2,1,2630.0,157.0,107,0
10144,1,22,1,46.0,0,1,1,26665.0,124.0,295,0
10145,1,26,1,28.0,0,1,1,27594.0,154.0,129,1
10146,1,43,1,28.0,0,3,1,25644.0,26.0,117,1
10147,1,23,1,49.0,1,2,0,28767.0,152.0,250,0
10148,1,62,1,50.0,0,1,1,52127.0,26.0,154,1
10149,1,23,1,49.0,0,2,1,42194.0,152.0,70,0
10150,0,43,1,3.0,0,1,1,29852.0,156.0,278,1
10151,0,40,1,26.0,0,1,1,31840.0,124.0,264,0
10152,0,52,1,28.0,1,1,0,41302.0,124.0,48,0
10153,1,32,1,39.0,0,1,1,35626.0,124.0,86,0
10154,0,45,1,41.0,1,1,0,22279.0,124.0,274,0
10155,0,24,1,28.0,0,2,1,59933.0,154.0,160,1
10156,1,28,1,46.0,1,2,0,35245.0,152.0,98,0
10157,0,20,1,24.0,0,2,1,29950.0,160.0,106,0
10158,1,23,1,14.0,0,2,1,29687.0,151.0,252,0
10159,0,55,1,28.0,0,1,1,32205.0,124.0,293,0
10160,1,20,1,36.0,1,2,0,50507.0,160.0,293,0
10161,0,21,1,27.0,1,2,0,26369.0,152.0,44,0
10162,0,30,1,28.0,0,1,1,24852.0,124.0,12,1
10163,0,27,1,46.0,1,2,0,40332.0,152.0,181,0
10164,1,43,1,28.0,0,1,1,27744.0,26.0,91,0
10165,0,29,1,28.0,1,2,0,47123.0,124.0,171,0
10166,1,24,1,14.0,0,2,1,23110.0,152.0,31,0
10167,1,23,1,35.0,1,2,0,31656.0,160.0,196,0
10168,0,64,1,37.0,0,1,1,32129.0,128.0,43,0
10169,1,23,1,17.0,1,2,0,26509.0,152.0,221,0
10170,0,35,1,28.0,0,1,1,28236.0,124.0,117,1
10171,1,46,1,28.0,1,1,0,41074.0,26.0,49,0
10172,1,49,1,41.0,0,1,1,2630.0,124.0,260,1
10173,1,24,1,41.0,1,2,0,44467.0,152.0,204,0
10174,0,46,1,28.0,0,3,1,40361.0,26.0,41,1
10175,1,30,1,45.0,0,2,1,35465.0,151.0,172,0
10176,0,58,1,28.0,0,1,1,40585.0,26.0,57,1
10177,0,24,1,11.0,0,2,1,2630.0,152.0,187,0
10178,1,43,1,43.0,0,1,1,26701.0,26.0,63,0
10179,1,26,1,41.0,0,2,1,2630.0,160.0,200,1
10180,0,67,1,28.0,1,1,0,58869.0,26.0,16,0
10181,1,25,1,6.0,1,2,0,28430.0,152.0,203,0
10182,1,47,1,50.0,1,1,0,20684.0,8.0,292,0
10183,1,32,1,41.0,1,2,0,26526.0,154.0,18,0
10184,0,31,1,21.0,1,2,0,29520.0,152.0,243,0
10185,1,32,1,24.0,1,1,0,45595.0,26.0,139,0
10186,1,24,1,23.0,1,2,1,20791.0,152.0,167,0
10187,1,22,1,15.0,1,2,0,21593.0,160.0,20,0
10188,1,22,1,46.0,1,2,0,2630.0,26.0,289,0
10189,0,44,1,13.0,0,1,1,28247.0,26.0,286,0
10190,1,48,1,36.0,1,1,0,33176.0,26.0,295,0
10191,0,23,1,46.0,1,2,0,29413.0,152.0,180,0
10192,0,68,1,28.0,1,1,0,49933.0,122.0,229,0
10193,0,66,1,28.0,0,1,1,42622.0,124.0,246,1
10194,1,24,1,15.0,1,2,0,29091.0,152.0,261,0
10195,0,44,1,39.0,0,1,1,36303.0,154.0,287,0
10196,1,27,1,8.0,1,2,0,40632.0,152.0,129,0
10197,0,23,1,50.0,1,2,0,33931.0,152.0,138,0
10198,1,24,1,26.0,1,2,0,30709.0,152.0,239,0
10199,1,25,1,3.0,1,2,0,23697.0,152.0,270,0
10200,0,62,1,8.0,0,1,1,2630.0,124.0,71,0
10201,1,80,1,28.0,0,3,1,30365.0,26.0,49,0
10202,1,26,1,11.0,0,2,0,27679.0,152.0,252,0
10203,0,25,1,25.0,1,2,0,31187.0,152.0,190,0
10204,0,24,1,13.0,1,2,0,2630.0,26.0,123,0
10205,1,43,1,46.0,0,1,1,29612.0,26.0,66,1
10206,1,48,1,8.0,0,1,1,29520.0,7.0,280,0
10207,0,71,1,28.0,0,1,0,37836.0,26.0,148,0
10208,0,51,1,46.0,0,1,1,41359.0,124.0,79,0
10209,1,27,1,21.0,0,2,0,2630.0,152.0,138,0
10210,0,23,1,8.0,1,2,0,43834.0,152.0,240,0
10211,0,31,1,28.0,0,1,1,2630.0,157.0,12,1
10212,1,20,1,13.0,0,2,1,29074.0,160.0,45,0
10213,1,51,1,15.0,0,1,0,40979.0,124.0,96,0
10214,0,36,1,46.0,1,1,0,25912.0,26.0,138,0
10215,1,24,1,13.0,0,2,1,2630.0,151.0,19,0
10216,0,71,1,11.0,0,3,1,2630.0,156.0,11,0
10217,0,25,1,28.0,0,1,1,43488.0,26.0,293,1
10218,0,70,1,28.0,0,1,1,48236.0,26.0,37,0
10219,0,27,1,18.0,1,2,0,27815.0,152.0,275,0
10220,1,30,1,18.0,1,2,0,24558.0,152.0,231,0
10221,0,65,1,28.0,0,3,1,48325.0,26.0,261,0
10222,0,61,1,20.0,0,1,1,2630.0,26.0,17,0
10223,0,43,1,47.0,0,1,0,27166.0,152.0,203,0
10224,0,42,1,28.0,0,1,1,28343.0,26.0,227,1
10225,0,43,1,45.0,1,1,0,31242.0,26.0,209,0
10226,1,45,1,41.0,0,1,1,2630.0,12.0,188,1
10227,1,40,1,37.0,1,1,0,41464.0,15.0,23,0
10228,0,47,1,8.0,1,1,0,39966.0,124.0,182,0
10229,0,44,1,46.0,1,1,0,22415.0,124.0,160,0
10230,1,26,1,8.0,0,2,1,35767.0,152.0,291,0
10231,0,26,1,21.0,1,2,0,2630.0,152.0,220,0
10232,0,21,1,48.0,0,2,1,2630.0,160.0,183,0
10233,1,22,1,22.0,1,2,0,30464.0,152.0,14,0
10234,0,27,1,28.0,1,2,0,28391.0,152.0,130,0
10235,1,50,1,28.0,1,1,0,33185.0,26.0,256,0
10236,1,36,1,28.0,1,1,0,62484.0,30.0,147,0
10237,0,73,1,29.0,0,1,1,42789.0,124.0,13,0
10238,1,25,1,44.0,1,2,0,48715.0,152.0,236,0
10239,0,59,1,50.0,0,3,1,2630.0,124.0,241,0
10240,0,60,1,48.0,0,1,0,2630.0,124.0,67,0
10241,1,60,1,28.0,0,1,1,33966.0,26.0,57,1
10242,0,25,1,6.0,1,2,0,26812.0,152.0,84,0
10243,0,48,1,28.0,0,1,1,41262.0,25.0,123,1
10244,0,44,1,28.0,0,1,0,36165.0,124.0,129,0
10245,0,32,1,18.0,1,2,0,32285.0,152.0,50,0
10246,1,44,1,28.0,0,1,1,27195.0,26.0,222,1
10247,1,42,1,28.0,0,1,0,35025.0,124.0,124,0
10248,1,22,1,5.0,0,2,1,36220.0,152.0,251,0
10249,1,22,1,32.0,1,2,0,22927.0,152.0,177,0
10250,0,30,1,28.0,1,2,0,59840.0,26.0,222,0
10251,1,26,1,11.0,1,2,0,28045.0,152.0,264,0
10252,0,38,1,28.0,0,1,1,38897.0,124.0,254,0
10253,0,60,1,28.0,0,1,1,28601.0,26.0,249,1
10254,1,29,1,10.0,1,2,0,19528.0,152.0,153,0
10255,0,46,1,3.0,0,1,1,31299.0,26.0,115,1
10256,1,31,1,30.0,1,2,0,2630.0,160.0,202,0
10257,1,45,1,3.0,0,1,1,34926.0,124.0,100,1
10258,1,22,1,38.0,1,2,0,26963.0,152.0,96,0
10259,0,52,1,39.0,0,1,1,36337.0,26.0,276,0
10260,1,63,1,3.0,0,3,1,35199.0,124.0,11,0
10261,1,32,1,11.0,1,2,0,32974.0,152.0,146,0
10262,0,40,1,39.0,0,1,1,35956.0,124.0,51,1
10263,1,39,1,28.0,0,1,1,34957.0,124.0,295,1
10264,1,21,1,11.0,1,2,0,47547.0,152.0,83,0
10265,0,67,1,36.0,0,1,1,31138.0,124.0,24,0
10266,0,40,1,31.0,0,1,1,2630.0,156.0,25,0
10267,1,49,1,15.0,0,1,1,66269.0,26.0,266,0
10268,1,27,1,9.0,1,2,0,35453.0,152.0,147,0
10269,0,21,1,6.0,1,2,0,35502.0,152.0,220,0
10270,1,29,1,12.0,1,2,0,2630.0,152.0,84,0
10271,0,40,1,28.0,0,1,1,44774.0,52.0,63,0
10272,1,45,1,28.0,0,1,1,36196.0,26.0,54,1
10273,0,49,1,49.0,1,1,0,28141.0,26.0,16,0
10274,0,21,1,8.0,1,2,0,42045.0,160.0,241,0
10275,0,47,1,8.0,0,1,1,31574.0,124.0,174,0
10276,1,24,1,17.0,1,2,0,33572.0,152.0,154,0
10277,0,50,1,28.0,1,1,0,2630.0,124.0,101,0
10278,1,20,1,44.0,1,2,0,21985.0,160.0,286,0
10279,0,40,1,28.0,0,1,1,48147.0,124.0,139,1
10280,1,46,1,41.0,1,1,0,2630.0,26.0,57,0
10281,0,61,1,28.0,0,1,1,23053.0,124.0,77,0
10282,1,23,1,30.0,0,2,1,32621.0,152.0,10,0
10283,0,31,1,27.0,1,2,0,2630.0,152.0,83,0
10284,0,41,1,29.0,0,1,1,34396.0,31.0,118,1
10285,0,57,1,48.0,1,1,0,2630.0,124.0,191,0
10286,0,41,1,28.0,0,1,1,61868.0,26.0,123,1
10287,0,22,1,11.0,0,2,1,43506.0,152.0,129,0
10288,0,75,1,41.0,0,3,1,35186.0,124.0,224,0
10289,0,48,1,0.0,0,1,1,2630.0,122.0,151,0
10290,0,41,1,28.0,0,1,0,40765.0,60.0,27,0
10291,1,42,1,28.0,0,1,1,2630.0,157.0,170,1
10292,1,22,1,15.0,1,2,0,35658.0,152.0,96,0
10293,0,31,1,50.0,0,2,0,30070.0,152.0,135,0
10294,0,37,1,28.0,1,1,0,25800.0,147.0,59,0
10295,0,80,1,28.0,1,1,0,29947.0,122.0,225,0
10296,0,43,1,45.0,0,1,1,31795.0,124.0,98,0
10297,0,78,1,3.0,0,1,1,40360.0,26.0,285,0
10298,1,41,1,46.0,0,1,1,23148.0,124.0,153,0
10299,0,52,1,41.0,1,1,0,34667.0,12.0,76,0
10300,0,22,1,15.0,0,2,1,36488.0,160.0,237,0
10301,0,38,1,7.0,0,1,1,28796.0,124.0,166,1
10302,1,24,1,36.0,0,2,1,2630.0,152.0,215,0
10303,0,44,1,28.0,0,1,1,33572.0,124.0,259,0
10304,0,26,1,11.0,1,2,0,22926.0,152.0,282,0
10305,1,35,1,28.0,0,1,1,27122.0,124.0,12,0
10306,1,24,1,47.0,0,2,0,41789.0,152.0,113,0
10307,1,24,1,28.0,1,2,0,38495.0,152.0,276,0
10308,1,34,1,8.0,0,1,0,57773.0,152.0,96,0
10309,1,42,1,35.0,1,1,0,47728.0,124.0,179,0
10310,0,24,1,28.0,0,1,1,27043.0,124.0,163,0
10311,1,27,1,14.0,1,2,0,25184.0,152.0,215,0
10312,1,35,1,46.0,0,1,1,29971.0,124.0,233,1
10313,1,38,1,28.0,0,1,1,40840.0,122.0,282,1
10314,0,25,1,11.0,0,1,1,27859.0,124.0,33,0
10315,0,53,1,28.0,0,1,1,46071.0,124.0,54,0
10316,1,80,1,8.0,1,1,0,52235.0,124.0,197,0
10317,0,51,1,35.0,1,1,0,26560.0,124.0,208,0
10318,0,21,1,32.0,0,2,1,27467.0,152.0,115,0
10319,0,58,1,28.0,0,1,1,50511.0,26.0,75,1
10320,0,24,1,47.0,1,2,0,33474.0,152.0,296,0
10321,1,25,1,46.0,1,2,0,44164.0,152.0,48,0
10322,0,55,1,28.0,0,3,1,30772.0,124.0,185,1
10323,1,38,1,41.0,0,1,1,38911.0,124.0,64,1
10324,1,41,1,36.0,0,1,1,36958.0,124.0,112,0
10325,0,24,1,29.0,1,2,0,34958.0,152.0,57,0
10326,0,36,1,28.0,0,1,1,65611.0,124.0,110,1
10327,1,30,1,28.0,1,2,0,46437.0,152.0,55,0
10328,0,23,1,41.0,1,2,0,48499.0,152.0,77,0
10329,1,28,1,8.0,1,1,1,2630.0,157.0,274,0
10330,1,25,1,17.0,0,2,0,38099.0,152.0,77,0
10331,1,24,1,10.0,1,2,0,26713.0,152.0,211,0
10332,0,75,1,28.0,0,3,1,65569.0,26.0,82,0
10333,1,26,1,21.0,0,2,1,26797.0,152.0,134,0
10334,1,23,1,15.0,0,2,1,33505.0,152.0,43,0
10335,1,21,1,36.0,0,2,1,34102.0,160.0,91,0
10336,1,40,1,28.0,0,1,1,85259.0,124.0,80,0
10337,0,41,1,28.0,0,1,1,49509.0,26.0,262,0
10338,0,55,1,28.0,1,1,1,51238.0,124.0,53,0
10339,1,24,1,47.0,0,2,0,31456.0,152.0,234,0
10340,0,47,1,28.0,1,1,0,2630.0,124.0,204,0
10341,1,66,1,41.0,0,1,1,144224.0,122.0,240,0
10342,0,37,1,43.0,1,1,0,2630.0,124.0,103,0
10343,1,24,1,36.0,0,2,1,33495.0,151.0,239,1
10344,1,22,1,33.0,1,2,0,49368.0,152.0,277,0
10345,1,20,1,15.0,1,2,0,39215.0,160.0,108,0
10346,0,24,1,28.0,0,2,1,32059.0,163.0,278,1
10347,1,21,1,29.0,1,2,0,31452.0,152.0,131,0
10348,0,42,1,46.0,0,1,1,37175.0,124.0,173,0
10349,0,23,1,14.0,0,2,0,2630.0,151.0,291,0
10350,0,44,1,45.0,0,1,1,27482.0,30.0,264,0
10351,1,49,1,28.0,0,1,1,43237.0,124.0,263,0
10352,0,22,1,25.0,1,2,0,25824.0,152.0,199,0
10353,0,42,1,28.0,0,1,1,37126.0,26.0,202,1
10354,1,44,1,28.0,0,1,0,37554.0,124.0,278,0
10355,0,44,1,28.0,1,1,0,56273.0,26.0,55,0
10356,1,29,1,50.0,1,1,0,35648.0,8.0,36,0
10357,1,46,1,8.0,1,1,0,43069.0,124.0,80,0
10358,1,44,1,28.0,0,1,1,42665.0,26.0,44,1
10359,1,22,1,36.0,1,2,0,37480.0,152.0,220,0
10360,1,35,1,21.0,1,1,0,24735.0,152.0,77,0
10361,0,76,1,33.0,0,1,0,48490.0,26.0,135,0
10362,0,37,1,46.0,0,1,1,27701.0,26.0,187,1
10363,1,25,1,14.0,1,2,0,23397.0,152.0,247,0
10364,0,79,1,8.0,1,1,0,46294.0,25.0,200,0
10365,1,24,1,25.0,1,2,0,28834.0,152.0,171,0
10366,0,24,1,47.0,0,2,0,23166.0,152.0,62,0
10367,1,51,1,35.0,0,1,1,36584.0,26.0,218,1
10368,0,73,1,36.0,0,1,1,2630.0,156.0,283,0
10369,1,66,1,28.0,1,1,0,28730.0,124.0,20,0
10370,0,28,1,30.0,1,2,0,37309.0,152.0,262,0
10371,1,39,1,6.0,1,1,0,22843.0,124.0,27,0
10372,1,28,1,3.0,0,1,1,2630.0,157.0,216,0
10373,1,25,1,18.0,1,2,0,29162.0,152.0,75,0
10374,1,25,1,30.0,1,2,0,28513.0,152.0,65,0
10375,1,23,1,29.0,1,2,0,39823.0,152.0,47,0
10376,1,68,1,3.0,1,1,0,39836.0,26.0,278,0
10377,0,74,1,28.0,0,3,1,41421.0,26.0,188,0
10378,0,53,1,28.0,0,1,1,27319.0,124.0,207,0
10379,0,37,1,28.0,0,1,1,35268.0,163.0,97,0
10380,1,52,1,28.0,1,1,0,2630.0,26.0,254,0
10381,0,25,1,14.0,1,2,0,18951.0,152.0,99,0
10382,0,40,1,8.0,1,1,0,29402.0,124.0,95,0
10383,1,44,1,28.0,0,1,1,34418.0,26.0,240,0
10384,1,52,1,25.0,0,1,1,29464.0,124.0,116,0
10385,0,39,1,28.0,0,1,1,33782.0,124.0,177,1
10386,0,52,1,28.0,0,1,1,37487.0,26.0,191,0
10387,0,23,1,46.0,1,2,0,30419.0,152.0,192,0
10388,0,44,1,28.0,0,3,1,54250.0,52.0,256,0
10389,0,20,1,46.0,1,2,0,31464.0,160.0,183,0
10390,0,53,1,41.0,1,1,0,25158.0,26.0,252,0
10391,0,28,1,50.0,0,2,1,21329.0,156.0,46,0
10392,1,21,1,39.0,1,2,0,35437.0,152.0,99,0
10393,1,44,1,28.0,0,1,1,27643.0,26.0,70,1
10394,0,50,1,5.0,0,1,1,30548.0,26.0,206,0
10395,0,60,1,28.0,1,1,0,41201.0,26.0,15,0
10396,0,32,1,45.0,0,2,1,2630.0,26.0,139,1
10397,0,44,1,28.0,0,1,1,34493.0,124.0,212,0
10398,1,60,1,28.0,1,1,0,48276.0,124.0,72,0
10399,0,45,1,28.0,1,1,0,38011.0,26.0,97,0
10400,1,22,1,4.0,1,2,0,2630.0,152.0,12,0
10401,1,22,1,37.0,1,2,0,21291.0,152.0,81,0
10402,0,34,1,46.0,0,1,0,2630.0,154.0,26,0
10403,0,41,1,28.0,0,1,1,34573.0,124.0,290,0
10404,0,63,1,28.0,1,1,0,80362.0,122.0,228,0
10405,0,62,1,18.0,0,1,0,38031.0,124.0,262,0
10406,0,79,1,48.0,1,1,0,2630.0,26.0,91,0
10407,0,45,1,28.0,1,1,0,24218.0,124.0,250,0
10408,0,47,1,28.0,0,1,1,38757.0,122.0,189,1
10409,1,24,1,2.0,1,2,0,30060.0,152.0,71,0
10410,0,24,1,28.0,0,2,1,64995.0,26.0,201,0
